evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_e8a0e598013e1839f22a4cc1,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??05-01?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-07T09:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,5,6,0,0,sha256:9b89792e97db7ba778f8b80eef98dbaf04eed44ef7263dcacf1f1d62c27ea4b2,sha256:9b89792e97db7ba778f8b80eef98dbaf04eed44ef7263dcacf1f1d62c27ea4b2,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_d1ad67bd90abe5f22666,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-1"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-1"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,17
sgv1_6c661f3c65a2683cfd3bdef5,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????? ??05-02?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-08T10:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,10,7,0,0,sha256:6c0723edbcbe1dd0653ed45213d95f2dcd83744ff03a34d64cefe6250c418529,sha256:6c0723edbcbe1dd0653ed45213d95f2dcd83744ff03a34d64cefe6250c418529,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_a8d3d433385984978fbe,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-2"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-2"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,public_response,unknown,unknown,unknown,unknown,unknown,unknown,unknown,24
sgv1_6b52430da907d8efeea70a53,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??05-03?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-09T11:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,15,8,0,0,sha256:c4102fd67ed3e2ae4c2a2047301f52be121be630cc579bfbc8532fe683a23982,sha256:c4102fd67ed3e2ae4c2a2047301f52be121be630cc579bfbc8532fe683a23982,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_07954457cb61bb3ebae7,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-3"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-3"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,media_reframing,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,31
sgv1_e147292974e3d9bbb0621ce4,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??05-04?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-10T12:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,20,9,0,0,sha256:cb84f4ca7b055e14daa9d08f3d16f1e49abbff399897f9edfa98ffbca6182d6f,sha256:cb84f4ca7b055e14daa9d08f3d16f1e49abbff399897f9edfa98ffbca6182d6f,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_09751566ec5f925a2b94,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-4"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-4"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,fan_community_reaction,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,38
sgv1_6029eb86f9c97b2bc7507b36,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????????? ??05-05?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-11T13:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,25,10,0,0,sha256:cf40a6691d70f17b7e94505f862ac1c0ed665e6a60d0b04f08cfc11a2d233ea7,sha256:cf40a6691d70f17b7e94505f862ac1c0ed665e6a60d0b04f08cfc11a2d233ea7,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_e2cb0237518871375843,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-5"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-5"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,children_protection_boundary,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,45
sgv1_9bee77754cbbb020b2912d9a,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??05-06?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-12T14:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,30,11,0,0,sha256:ad85958c85f5e85c75b7a3a400f2f02f2787081f937eb338461a72df79b915f5,sha256:ad85958c85f5e85c75b7a3a400f2f02f2787081f937eb338461a72df79b915f5,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_04cf6e7801320135d9f8,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-6"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-6"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,chinese_football_reputation,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,52
sgv1_eb343a7a50b05c7d62b1d830,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??05-07?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-13T15:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,35,12,0,0,sha256:a3609739a9a01c96f42cbbd723b43f35a49ed3a848251164ab10c33d22c9f96a,sha256:a3609739a9a01c96f42cbbd723b43f35a49ed3a848251164ab10c33d22c9f96a,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_23f1f1a1e55de6f0bf3b,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-7"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-7"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,platform_discussion,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,59
sgv1_688f3d05d95f37d9bf0f026c,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????????? ??05-08?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-14T16:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,40,13,0,0,sha256:de1bcba11b0a4c72c775373698a0414c85f8e2b06096e33ece12d5a27cb0dad4,sha256:de1bcba11b0a4c72c775373698a0414c85f8e2b06096e33ece12d5a27cb0dad4,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_0b86209eceffde0a183f,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-8"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-8"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,66
sgv1_fbb59a6aec99201ced7473f0,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??05-09?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-01T17:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,45,14,0,0,sha256:edca4711846df798e189f54db820617e2aba1e7a1980c780d53e4dca074cf212,sha256:edca4711846df798e189f54db820617e2aba1e7a1980c780d53e4dca074cf212,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_13dfd4d3f2d6ca97017f,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-9"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-9"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,unknown,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,73
sgv1_d55d9e71bcd350dcd038f8cc,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????? ??05-10?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-02T18:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,50,15,0,0,sha256:9d727946be0189027b523685a7664e8011fd0cd40e8a6f235623615212fce03f,sha256:9d727946be0189027b523685a7664e8011fd0cd40e8a6f235623615212fce03f,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_5c1c1ac2e8602833acf5,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-10"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-10"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,youth_training_model,unknown,unknown,unknown,unknown,unknown,unknown,unknown,80
sgv1_b9ad5a288e29c51cb30adc25,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??05-11?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-03T19:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,55,16,0,0,sha256:d78bef318debeeb3395778359cac6cd1e27b1f34ebcd9291f065657143f0114b,sha256:d78bef318debeeb3395778359cac6cd1e27b1f34ebcd9291f065657143f0114b,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_44c39962e1986c4f956a,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-11"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-11"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,87
sgv1_2747a6fc13aa44323668f1bc,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??05-12?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-04T20:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,60,17,0,0,sha256:92d1cf8daf442823b4bfcbc822c33704d95b88075c7180160facc4175f98074b,sha256:92d1cf8daf442823b4bfcbc822c33704d95b88075c7180160facc4175f98074b,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_4c00f4fe01947bb3dc0c,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-12"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-12"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,public_response,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,94
sgv1_3749a8f479bea445f0f2c83f,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??05-13?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-05T21:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,65,0,0,0,sha256:b3f0d8968b089aa69f64ae4382775cf5a91f39379ad63b83761a354ff2699b40,sha256:b3f0d8968b089aa69f64ae4382775cf5a91f39379ad63b83761a354ff2699b40,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_031128221827c33d6dd0,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-13"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-13"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,media_reframing,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,65
sgv1_31fcd712f4e634ffb19a6758,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??05-14?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=05,src_bilibili_05,,2026-06-06T22:00:00.000Z,2026-06-17T12:10:16.495Z,,sha256_platform_case_salt,unknown,true,true,,70,1,0,0,sha256:16b70533f1b995c637f90c8a991681138a28e3ea8b3e9ba94ed749409d717f43,sha256:16b70533f1b995c637f90c8a991681138a28e3ea8b3e9ba94ed749409d717f43,sha256:54dc0de62c3405ee243129a840963b0a8746ddbae231cc1753f8ef5389cd88c1,dup_e7cc91c8df4586c00f24,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_05-comment-15-14"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_05-comment-15-14"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,fan_community_reaction,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,72
